Timestamp_UNIX,Human_Time,VG2 PreMag Pressure,VG3 BLine Pressure,VG2 LdLock Pressure,VG3 Cham 2 Pressure,VG4 Cham 1 Pressure
1775645631.2836792,2026-04-08 11:53:51.283679,3.839999962451657e-08,1.9099999803984247e-08,3.270000092925329e-08,9.99999993922529e-09,5.980000050698209e-09
1775645633.336545,2026-04-08 11:53:53.336545,3.839999962451657e-08,1.9099999803984247e-08,3.2900000945801366e-08,1.0099999947499327e-08,6.01000005318042e-09
1775645635.3654451,2026-04-08 11:53:55.365445,3.839999962451657e-08,1.9099999803984247e-08,3.270000092925329e-08,1.0099999947499327e-08,5.940000047388594e-09
1775645637.427296,2026-04-08 11:53:57.427296,3.8500001409147444e-08,1.9099999803984247e-08,3.239999912807434e-08,1.0099999947499327e-08,6.040000055662631e-09
1775645639.4751086,2026-04-08 11:53:59.475109,3.8500001409147444e-08,1.9099999803984247e-08,3.270000092925329e-08,1.0099999947499327e-08,5.870000041596768e-09
1775645641.5346904,2026-04-08 11:54:01.534690,3.839999962451657e-08,1.9099999803984247e-08,3.270000092925329e-08,1.0099999947499327e-08,6.000000052353016e-09
1775645643.5833845,2026-04-08 11:54:03.583385,3.839999962451657e-08,1.9099999803984247e-08,3.2900000945801366e-08,1.0099999947499327e-08,6.0200000540078236e-09
1775645645.631053,2026-04-08 11:54:05.631053,3.839999962451657e-08,1.9099999803984247e-08,3.279999916117049e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645647.6938639,2026-04-08 11:54:07.693864,3.839999962451657e-08,1.9099999803984247e-08,3.270000092925329e-08,1.0099999947499327e-08,5.9900000515256124e-09
1775645649.7441823,2026-04-08 11:54:09.744182,3.8500001409147444e-08,1.9099999803984247e-08,3.2599999144622416e-08,1.0099999947499327e-08,5.970000049870805e-09
1775645651.8162556,2026-04-08 11:54:11.816256,3.8500001409147444e-08,1.9099999803984247e-08,3.270000092925329e-08,1.0499999980595476e-08,6.0200000540078236e-09
1775645653.8607862,2026-04-08 11:54:13.860786,3.8500001409147444e-08,1.9099999803984247e-08,3.279999916117049e-08,1.0099999947499327e-08,6.0200000540078236e-09
1775645655.9098513,2026-04-08 11:54:15.909851,3.839999962451657e-08,1.9099999803984247e-08,3.250000091270522e-08,1.0099999947499327e-08,6.050000056490035e-09
1775645657.9750366,2026-04-08 11:54:17.975037,3.839999962451657e-08,1.9099999803984247e-08,3.310000096234944e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645660.0184746,2026-04-08 11:54:20.018475,3.8500001409147444e-08,1.9099999803984247e-08,3.2900000945801366e-08,1.0099999947499327e-08,6.000000052353016e-09
1775645662.0509756,2026-04-08 11:54:22.050976,3.839999962451657e-08,1.9099999803984247e-08,3.2599999144622416e-08,1.0099999947499327e-08,6.0200000540078236e-09
1775645664.1119492,2026-04-08 11:54:24.111949,3.8500001409147444e-08,1.9099999803984247e-08,3.319999919426664e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645666.1762788,2026-04-08 11:54:26.176279,3.8500001409147444e-08,1.9099999803984247e-08,3.250000091270522e-08,9.99999993922529e-09,5.970000049870805e-09
1775645668.2047813,2026-04-08 11:54:28.204781,3.839999962451657e-08,1.9099999803984247e-08,3.2900000945801366e-08,1.0099999947499327e-08,6.01000005318042e-09
1775645670.2639976,2026-04-08 11:54:30.263998,3.839999962451657e-08,1.9099999803984247e-08,3.319999919426664e-08,1.0099999947499327e-08,6.01000005318042e-09
1775645672.3166916,2026-04-08 11:54:32.316692,3.8500001409147444e-08,1.9099999803984247e-08,3.2900000945801366e-08,1.0099999947499327e-08,6.0200000540078236e-09
1775645674.3769925,2026-04-08 11:54:34.376992,3.839999962451657e-08,1.9099999803984247e-08,3.250000091270522e-08,1.0099999947499327e-08,5.9900000515256124e-09
1775645676.425143,2026-04-08 11:54:36.425143,3.8500001409147444e-08,1.9099999803984247e-08,3.2599999144622416e-08,1.0099999947499327e-08,6.040000055662631e-09
1775645678.4878125,2026-04-08 11:54:38.487813,3.839999962451657e-08,1.9099999803984247e-08,3.319999919426664e-08,1.0499999980595476e-08,6.040000055662631e-09
1775645680.528533,2026-04-08 11:54:40.528533,3.8500001409147444e-08,1.9099999803984247e-08,3.2900000945801366e-08,9.99999993922529e-09,5.980000050698209e-09
1775645682.5956137,2026-04-08 11:54:42.595614,3.8500001409147444e-08,1.9099999803984247e-08,3.250000091270522e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645684.642109,2026-04-08 11:54:44.642109,3.839999962451657e-08,1.9099999803984247e-08,3.279999916117049e-08,1.0099999947499327e-08,6.040000055662631e-09
1775645686.6777089,2026-04-08 11:54:46.677709,3.839999962451657e-08,1.9099999803984247e-08,3.270000092925329e-08,1.0099999947499327e-08,5.9900000515256124e-09
1775645688.7383854,2026-04-08 11:54:48.738385,3.8500001409147444e-08,1.9099999803984247e-08,3.319999919426664e-08,1.0099999947499327e-08,6.000000052353016e-09
1775645690.7845097,2026-04-08 11:54:50.784510,3.839999962451657e-08,1.9099999803984247e-08,3.2900000945801366e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645692.848059,2026-04-08 11:54:52.848059,3.8500001409147444e-08,1.9099999803984247e-08,3.2999999177718564e-08,1.0099999947499327e-08,6.01000005318042e-09
1775645694.8875256,2026-04-08 11:54:54.887526,3.839999962451657e-08,1.9099999803984247e-08,3.270000092925329e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645696.9129224,2026-04-08 11:54:56.912922,3.839999962451657e-08,1.9099999803984247e-08,3.2599999144622416e-08,1.0099999947499327e-08,6.01000005318042e-09
1775645698.971244,2026-04-08 11:54:58.971244,3.8500001409147444e-08,1.9099999803984247e-08,3.3300000978897515e-08,1.0099999947499327e-08,6.0200000540078236e-09
1775645701.039047,2026-04-08 11:55:01.039047,3.8500001409147444e-08,1.9099999803984247e-08,3.279999916117049e-08,1.0099999947499327e-08,6.000000052353016e-09
1775645703.113549,2026-04-08 11:55:03.113549,3.8500001409147444e-08,1.9099999803984247e-08,3.2900000945801366e-08,1.0499999980595476e-08,6.01000005318042e-09
1775645705.1779504,2026-04-08 11:55:05.177950,3.859999964106464e-08,1.9099999803984247e-08,3.2900000945801366e-08,1.0099999947499327e-08,6.0200000540078236e-09
1775645707.2258909,2026-04-08 11:55:07.225891,3.859999964106464e-08,1.9099999803984247e-08,3.270000092925329e-08,1.0099999947499327e-08,6.040000055662631e-09
1775645709.2712004,2026-04-08 11:55:09.271200,3.8500001409147444e-08,1.9099999803984247e-08,3.3300000978897515e-08,1.0099999947499327e-08,6.0200000540078236e-09
1775645711.2983732,2026-04-08 11:55:11.298373,3.8500001409147444e-08,1.9099999803984247e-08,3.2900000945801366e-08,1.0099999947499327e-08,6.01000005318042e-09
1775645713.3456151,2026-04-08 11:55:13.345615,3.8500001409147444e-08,1.9099999803984247e-08,3.250000091270522e-08,1.0199999955773364e-08,6.000000052353016e-09
1775645715.3950891,2026-04-08 11:55:15.395089,3.8500001409147444e-08,1.9099999803984247e-08,3.2900000945801366e-08,1.0099999947499327e-08,5.960000049043401e-09
1775645717.4523828,2026-04-08 11:55:17.452383,3.8500001409147444e-08,1.9099999803984247e-08,3.279999916117049e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645719.4864821,2026-04-08 11:55:19.486482,3.839999962451657e-08,1.9099999803984247e-08,3.270000092925329e-08,9.99999993922529e-09,6.0200000540078236e-09
1775645721.5174677,2026-04-08 11:55:21.517468,3.839999962451657e-08,1.9099999803984247e-08,3.310000096234944e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645723.5546424,2026-04-08 11:55:23.554642,3.8500001409147444e-08,1.9099999803984247e-08,3.2599999144622416e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645725.6150131,2026-04-08 11:55:25.615013,3.839999962451657e-08,1.9199999812258284e-08,3.310000096234944e-08,1.0099999947499327e-08,6.0200000540078236e-09
1775645727.6773686,2026-04-08 11:55:27.677369,3.839999962451657e-08,1.9099999803984247e-08,3.310000096234944e-08,1.0099999947499327e-08,5.970000049870805e-09
1775645729.7229726,2026-04-08 11:55:29.722973,3.859999964106464e-08,1.9199999812258284e-08,3.319999919426664e-08,1.0099999947499327e-08,6.0200000540078236e-09
1775645731.7685084,2026-04-08 11:55:31.768508,3.859999964106464e-08,1.9199999812258284e-08,3.270000092925329e-08,1.0099999947499327e-08,6.040000055662631e-09
1775645733.8136501,2026-04-08 11:55:33.813650,3.8500001409147444e-08,1.9099999803984247e-08,3.2900000945801366e-08,1.0099999947499327e-08,6.000000052353016e-09
1775645735.8816426,2026-04-08 11:55:35.881643,3.8500001409147444e-08,1.9099999803984247e-08,3.2900000945801366e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645737.9255702,2026-04-08 11:55:37.925570,3.839999962451657e-08,1.9199999812258284e-08,3.2599999144622416e-08,1.0099999947499327e-08,6.01000005318042e-09
1775645739.974442,2026-04-08 11:55:39.974442,3.8500001409147444e-08,1.9099999803984247e-08,3.279999916117049e-08,1.0099999947499327e-08,6.01000005318042e-09
1775645742.0491023,2026-04-08 11:55:42.049102,3.8500001409147444e-08,1.9099999803984247e-08,3.279999916117049e-08,1.0099999947499327e-08,6.000000052353016e-09
1775645744.098314,2026-04-08 11:55:44.098314,3.8500001409147444e-08,1.9199999812258284e-08,3.339999921081471e-08,1.0099999947499327e-08,5.980000050698209e-09
1775645746.1771374,2026-04-08 11:55:46.177137,3.859999964106464e-08,1.9199999812258284e-08,3.270000092925329e-08,1.0099999947499327e-08,5.950000048215998e-09
1775645748.2104013,2026-04-08 11:55:48.210401,3.8500001409147444e-08,1.9199999812258284e-08,3.3300000978897515e-08,1.0099999947499327e-08,5.960000049043401e-09
1775645750.2391024,2026-04-08 11:55:50.239102,3.8500001409147444e-08,1.9199999812258284e-08,3.319999919426664e-08,1.0099999947499327e-08,5.960000049043401e-09
1775645752.301878,2026-04-08 11:55:52.301878,3.8500001409147444e-08,1.9199999812258284e-08,3.2999999177718564e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645754.362901,2026-04-08 11:55:54.362901,3.8500001409147444e-08,1.9199999812258284e-08,3.270000092925329e-08,1.0099999947499327e-08,6.0200000540078236e-09
1775645756.4266968,2026-04-08 11:55:56.426697,3.839999962451657e-08,1.9099999803984247e-08,3.270000092925329e-08,1.0099999947499327e-08,5.970000049870805e-09
1775645758.4877532,2026-04-08 11:55:58.487753,3.8500001409147444e-08,1.9099999803984247e-08,3.3300000978897515e-08,1.0099999947499327e-08,6.0200000540078236e-09
1775645760.5412438,2026-04-08 11:56:00.541244,3.8500001409147444e-08,1.9199999812258284e-08,3.270000092925329e-08,1.0099999947499327e-08,6.01000005318042e-09
1775645762.5798776,2026-04-08 11:56:02.579878,3.859999964106464e-08,1.9199999812258284e-08,3.2900000945801366e-08,1.0099999947499327e-08,6.0200000540078236e-09
1775645764.6619184,2026-04-08 11:56:04.661918,3.8500001409147444e-08,1.9199999812258284e-08,3.2999999177718564e-08,1.0099999947499327e-08,5.980000050698209e-09
1775645766.7201762,2026-04-08 11:56:06.720176,3.859999964106464e-08,1.9199999812258284e-08,3.219999911152627e-08,1.0099999947499327e-08,6.01000005318042e-09
1775645768.7691524,2026-04-08 11:56:08.769152,3.859999964106464e-08,1.9199999812258284e-08,3.270000092925329e-08,1.0099999947499327e-08,6.0200000540078236e-09
1775645770.8055801,2026-04-08 11:56:10.805580,3.8500001409147444e-08,1.9199999812258284e-08,3.319999919426664e-08,1.0599999988869513e-08,6.0200000540078236e-09
1775645772.8489826,2026-04-08 11:56:12.848983,3.8500001409147444e-08,1.9199999812258284e-08,3.2900000945801366e-08,1.0099999947499327e-08,6.050000056490035e-09
1775645774.894644,2026-04-08 11:56:14.894644,3.8500001409147444e-08,1.9199999812258284e-08,3.310000096234944e-08,1.0099999947499327e-08,6.0200000540078236e-09
1775645776.942574,2026-04-08 11:56:16.942574,3.859999964106464e-08,1.9199999812258284e-08,3.279999916117049e-08,1.0199999955773364e-08,6.030000054835227e-09
1775645779.0195534,2026-04-08 11:56:19.019553,3.8500001409147444e-08,1.9199999812258284e-08,3.2999999177718564e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645781.0812023,2026-04-08 11:56:21.081202,3.859999964106464e-08,1.9199999812258284e-08,3.339999921081471e-08,1.0099999947499327e-08,6.0200000540078236e-09
1775645783.1261942,2026-04-08 11:56:23.126194,3.8500001409147444e-08,1.9199999812258284e-08,3.2599999144622416e-08,1.0099999947499327e-08,6.060000057317438e-09
1775645785.1738558,2026-04-08 11:56:25.173856,3.8500001409147444e-08,1.9199999812258284e-08,3.2999999177718564e-08,1.0099999947499327e-08,6.0200000540078236e-09
1775645787.2236428,2026-04-08 11:56:27.223643,3.8500001409147444e-08,1.9199999812258284e-08,3.2999999177718564e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645789.2696269,2026-04-08 11:56:29.269627,3.8500001409147444e-08,1.9199999812258284e-08,3.2999999177718564e-08,1.0099999947499327e-08,6.050000056490035e-09
1775645791.3173707,2026-04-08 11:56:31.317371,3.8500001409147444e-08,1.9199999812258284e-08,3.339999921081471e-08,1.0099999947499327e-08,6.000000052353016e-09
1775645793.3297024,2026-04-08 11:56:33.329702,3.859999964106464e-08,1.9199999812258284e-08,3.270000092925329e-08,1.0099999947499327e-08,5.9900000515256124e-09
1775645795.3814383,2026-04-08 11:56:35.381438,3.8500001409147444e-08,1.9199999812258284e-08,3.279999916117049e-08,1.0299999964047402e-08,6.050000056490035e-09
1775645797.4396675,2026-04-08 11:56:37.439667,3.8500001409147444e-08,1.9199999812258284e-08,3.2900000945801366e-08,1.0199999955773364e-08,6.030000054835227e-09
1775645799.5039923,2026-04-08 11:56:39.503992,3.859999964106464e-08,1.9199999812258284e-08,3.279999916117049e-08,1.0099999947499327e-08,6.040000055662631e-09
1775645801.5482495,2026-04-08 11:56:41.548249,3.8500001409147444e-08,1.9199999812258284e-08,3.239999912807434e-08,1.0099999947499327e-08,6.0200000540078236e-09
1775645803.5973632,2026-04-08 11:56:43.597363,3.8500001409147444e-08,1.9199999812258284e-08,3.270000092925329e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645805.643156,2026-04-08 11:56:45.643156,3.859999964106464e-08,1.9199999812258284e-08,3.2900000945801366e-08,1.0199999955773364e-08,6.050000056490035e-09
1775645807.7073405,2026-04-08 11:56:47.707340,3.859999964106464e-08,1.9199999812258284e-08,3.2999999177718564e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645809.7555811,2026-04-08 11:56:49.755581,3.859999964106464e-08,1.9199999812258284e-08,3.310000096234944e-08,1.0099999947499327e-08,6.01000005318042e-09
1775645811.8153718,2026-04-08 11:56:51.815372,3.859999964106464e-08,1.9199999812258284e-08,3.339999921081471e-08,1.0099999947499327e-08,6.060000057317438e-09
1775645813.8820295,2026-04-08 11:56:53.882030,3.859999964106464e-08,1.9199999812258284e-08,3.2599999144622416e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645815.9092813,2026-04-08 11:56:55.909281,3.870000142569552e-08,1.9199999812258284e-08,3.2599999144622416e-08,1.0199999955773364e-08,6.030000054835227e-09
1775645817.9555297,2026-04-08 11:56:57.955530,3.859999964106464e-08,1.9199999812258284e-08,3.2900000945801366e-08,1.0099999947499327e-08,6.050000056490035e-09
1775645820.0173564,2026-04-08 11:57:00.017356,3.870000142569552e-08,1.9199999812258284e-08,3.2900000945801366e-08,1.0099999947499327e-08,6.040000055662631e-09
1775645822.0873203,2026-04-08 11:57:02.087320,3.859999964106464e-08,1.9199999812258284e-08,3.339999921081471e-08,1.0199999955773364e-08,6.060000057317438e-09
1775645824.1896992,2026-04-08 11:57:04.189699,3.8500001409147444e-08,1.9199999812258284e-08,3.319999919426664e-08,1.0099999947499327e-08,6.0200000540078236e-09
1775645826.2398336,2026-04-08 11:57:06.239834,3.859999964106464e-08,1.9199999812258284e-08,3.3300000978897515e-08,1.0099999947499327e-08,6.000000052353016e-09
1775645828.2830446,2026-04-08 11:57:08.283045,3.8500001409147444e-08,1.9199999812258284e-08,3.339999921081471e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645830.3142037,2026-04-08 11:57:10.314204,3.859999964106464e-08,1.9199999812258284e-08,3.2999999177718564e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645832.3479488,2026-04-08 11:57:12.347949,3.859999964106464e-08,1.9199999812258284e-08,3.370000101199366e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645834.3941453,2026-04-08 11:57:14.394145,3.859999964106464e-08,1.9199999812258284e-08,3.2900000945801366e-08,1.0099999947499327e-08,6.0200000540078236e-09
1775645836.4427876,2026-04-08 11:57:16.442788,3.859999964106464e-08,1.9199999812258284e-08,3.350000099544559e-08,1.069999999714355e-08,6.040000055662631e-09
1775645838.5062172,2026-04-08 11:57:18.506217,3.859999964106464e-08,1.9199999812258284e-08,3.279999916117049e-08,1.0099999947499327e-08,6.030000054835227e-09
1775645840.5849085,2026-04-08 11:57:20.584908,3.859999964106464e-08,1.9199999812258284e-08,3.350000099544559e-08,1.0099999947499327e-08,6.050000056490035e-09
1775645842.6455839,2026-04-08 11:57:22.645584,3.870000142569552e-08,1.9199999812258284e-08,3.310000096234944e-08,1.0099999947499327e-08,6.000000052353016e-09
1775645844.6913853,2026-04-08 11:57:24.691385,3.859999964106464e-08,1.9199999812258284e-08,3.279999916117049e-08,1.0099999947499327e-08,6.070000058144842e-09
1775645853.7065852,2026-04-08 11:57:33.706585,3.86e-08,1.92e-08,3.29e-08,1.01e-08,6.04e-09
1775645854.2979348,2026-04-08 11:57:34.297935,3.85e-08,1.92e-08,3.31e-08,1.01e-08,6e-09
1775645854.905598,2026-04-08 11:57:34.905598,3.85e-08,1.92e-08,3.31e-08,1.01e-08,6.03e-09
1775645855.4999418,2026-04-08 11:57:35.499942,3.85e-08,1.92e-08,3.3e-08,1.11e-08,6.03e-09
1775645856.100411,2026-04-08 11:57:36.100411,3.86e-08,1.92e-08,3.3e-08,1.01e-08,6.02e-09
1775645856.70076,2026-04-08 11:57:36.700760,3.86e-08,1.92e-08,3.32e-08,1.01e-08,6.05e-09
1775645857.304965,2026-04-08 11:57:37.304965,3.86e-08,1.92e-08,3.34e-08,1.01e-08,6.05e-09
