Timestamp_UNIX,Human_Time,VG2 PreMag Pressure,VG3 BLine Pressure,VG2 LdLock Pressure,VG3 Cham 2 Pressure,VG4 Cham 1 Pressure
1775644241.4230645,2026-04-08 11:30:41.423064,3.7100001293310925e-08,1.8199999729517913e-08,3.130000081341677e-08,9.599999906129142e-09,5.840000039114557e-09
1775644243.4552083,2026-04-08 11:30:43.455208,3.7100001293310925e-08,1.8199999729517913e-08,3.1599999061882045e-08,9.61999990778395e-09,5.890000043251575e-09
1775644245.5016458,2026-04-08 11:30:45.501646,3.7100001293310925e-08,1.8199999729517913e-08,3.210000087960907e-08,9.559999902819527e-09,5.8500000399419605e-09
1775644247.55678,2026-04-08 11:30:47.556780,3.719999952522812e-08,1.8199999729517913e-08,3.099999901223782e-08,9.629999908611353e-09,5.870000041596768e-09
1775644249.6908557,2026-04-08 11:30:49.690856,3.719999952522812e-08,1.8199999729517913e-08,3.179999907843012e-08,9.599999906129142e-09,5.8500000399419605e-09
1775644251.763254,2026-04-08 11:30:51.763254,3.7100001293310925e-08,1.8199999729517913e-08,3.130000081341677e-08,9.64999991026616e-09,5.8500000399419605e-09
1775644253.8143961,2026-04-08 11:30:53.814396,3.719999952522812e-08,1.8199999729517913e-08,3.150000082996485e-08,9.61999990778395e-09,5.860000040769364e-09
1775644255.8775234,2026-04-08 11:30:55.877523,3.7100001293310925e-08,1.8199999729517913e-08,3.210000087960907e-08,9.61999990778395e-09,5.860000040769364e-09
1775644257.9255943,2026-04-08 11:30:57.925594,3.7300001309859e-08,1.8199999729517913e-08,3.139999904533397e-08,9.61999990778395e-09,5.840000039114557e-09
1775644259.9746504,2026-04-08 11:30:59.974650,3.719999952522812e-08,1.8199999729517913e-08,3.150000082996485e-08,9.599999906129142e-09,5.870000041596768e-09
1775644262.0410604,2026-04-08 11:31:02.041060,3.7300001309859e-08,1.8199999729517913e-08,3.150000082996485e-08,9.629999908611353e-09,5.870000041596768e-09
1775644264.0804992,2026-04-08 11:31:04.080499,3.719999952522812e-08,1.8199999729517913e-08,3.1599999061882045e-08,9.639999909438757e-09,5.860000040769364e-09
1775644266.1624093,2026-04-08 11:31:06.162409,3.7100001293310925e-08,1.8199999729517913e-08,3.1599999061882045e-08,9.64999991026616e-09,5.860000040769364e-09
1775644268.1914504,2026-04-08 11:31:08.191450,3.7300001309859e-08,1.8199999729517913e-08,3.170000084651292e-08,9.639999909438757e-09,5.820000037459749e-09
1775644270.2558277,2026-04-08 11:31:10.255828,3.719999952522812e-08,1.8199999729517913e-08,3.179999907843012e-08,9.61999990778395e-09,5.8500000399419605e-09
1775644272.3199735,2026-04-08 11:31:12.319973,3.719999952522812e-08,1.8199999729517913e-08,3.11000007968687e-08,9.61999990778395e-09,5.890000043251575e-09
1775644274.3773737,2026-04-08 11:31:14.377374,3.719999952522812e-08,1.8199999729517913e-08,3.1199999028785896e-08,9.589999905301738e-09,5.840000039114557e-09
1775644276.4275382,2026-04-08 11:31:16.427538,3.719999952522812e-08,1.8199999729517913e-08,3.1599999061882045e-08,9.629999908611353e-09,5.810000036632346e-09
1775644278.4745915,2026-04-08 11:31:18.474591,3.719999952522812e-08,1.8199999729517913e-08,3.130000081341677e-08,9.599999906129142e-09,5.910000044906383e-09
1775644280.5538821,2026-04-08 11:31:20.553882,3.719999952522812e-08,1.8199999729517913e-08,3.11000007968687e-08,9.56999990364693e-09,5.830000038287153e-09
1775644282.6472266,2026-04-08 11:31:22.647227,3.719999952522812e-08,1.8199999729517913e-08,3.170000084651292e-08,9.639999909438757e-09,5.860000040769364e-09
1775644284.689049,2026-04-08 11:31:24.689049,3.719999952522812e-08,1.8199999729517913e-08,3.199999909497819e-08,9.589999905301738e-09,5.870000041596768e-09
1775644286.740004,2026-04-08 11:31:26.740004,3.719999952522812e-08,1.8199999729517913e-08,3.179999907843012e-08,9.629999908611353e-09,5.9200000457337865e-09
1775644288.801935,2026-04-08 11:31:28.801935,3.7300001309859e-08,1.8199999729517913e-08,3.130000081341677e-08,9.64999991026616e-09,5.860000040769364e-09
1775644290.8471022,2026-04-08 11:31:30.847102,3.7300001309859e-08,1.8199999729517913e-08,3.1900000863060995e-08,9.61999990778395e-09,5.8500000399419605e-09
1775644292.9090996,2026-04-08 11:31:32.909100,3.719999952522812e-08,1.8199999729517913e-08,3.139999904533397e-08,9.639999909438757e-09,5.910000044906383e-09
1775644294.9861422,2026-04-08 11:31:34.986142,3.719999952522812e-08,1.8199999729517913e-08,3.1900000863060995e-08,9.629999908611353e-09,5.860000040769364e-09
1775644297.0522828,2026-04-08 11:31:37.052283,3.719999952522812e-08,1.8199999729517913e-08,3.179999907843012e-08,9.61999990778395e-09,5.8500000399419605e-09
1775644299.1633835,2026-04-08 11:31:39.163383,3.719999952522812e-08,1.8199999729517913e-08,3.1599999061882045e-08,9.589999905301738e-09,5.8500000399419605e-09
1775644301.220058,2026-04-08 11:31:41.220058,3.7300001309859e-08,1.8199999729517913e-08,3.170000084651292e-08,9.64999991026616e-09,5.810000036632346e-09
1775644303.2671366,2026-04-08 11:31:43.267137,3.7300001309859e-08,1.8199999729517913e-08,3.1900000863060995e-08,9.579999904474334e-09,5.910000044906383e-09
1775644305.3158102,2026-04-08 11:31:45.315810,3.719999952522812e-08,1.8199999729517913e-08,3.2300000896157144e-08,9.61999990778395e-09,5.820000037459749e-09
1775644307.394519,2026-04-08 11:31:47.394519,3.7100001293310925e-08,1.8199999729517913e-08,3.179999907843012e-08,9.679999912748372e-09,5.870000041596768e-09
1775644309.4417722,2026-04-08 11:31:49.441772,3.7300001309859e-08,1.8199999729517913e-08,3.170000084651292e-08,9.639999909438757e-09,5.860000040769364e-09
1775644311.4802253,2026-04-08 11:31:51.480225,3.7300001309859e-08,1.8199999729517913e-08,3.179999907843012e-08,9.629999908611353e-09,5.820000037459749e-09
1775644313.550986,2026-04-08 11:31:53.550986,3.719999952522812e-08,1.8199999729517913e-08,3.199999909497819e-08,9.639999909438757e-09,5.840000039114557e-09
1775644315.639447,2026-04-08 11:31:55.639447,3.719999952522812e-08,1.8199999729517913e-08,3.11000007968687e-08,9.629999908611353e-09,5.870000041596768e-09
1775644317.6782696,2026-04-08 11:31:57.678270,3.7300001309859e-08,1.8199999729517913e-08,3.139999904533397e-08,9.639999909438757e-09,5.800000035804942e-09
1775644319.7397532,2026-04-08 11:31:59.739753,3.719999952522812e-08,1.8199999729517913e-08,3.170000084651292e-08,9.61999990778395e-09,5.800000035804942e-09
1775644321.787049,2026-04-08 11:32:01.787049,3.719999952522812e-08,1.8199999729517913e-08,3.139999904533397e-08,9.629999908611353e-09,5.860000040769364e-09
1775644323.8157194,2026-04-08 11:32:03.815719,3.7300001309859e-08,1.8199999729517913e-08,3.179999907843012e-08,9.629999908611353e-09,5.820000037459749e-09
1775644325.865399,2026-04-08 11:32:05.865399,3.719999952522812e-08,1.8199999729517913e-08,3.199999909497819e-08,9.669999911920968e-09,5.900000044078979e-09
1775644327.9137902,2026-04-08 11:32:07.913790,3.7300001309859e-08,1.8199999729517913e-08,3.150000082996485e-08,9.639999909438757e-09,5.810000036632346e-09
1775644329.9599164,2026-04-08 11:32:09.959916,3.719999952522812e-08,1.8199999729517913e-08,3.179999907843012e-08,9.639999909438757e-09,5.910000044906383e-09
1775644332.0075786,2026-04-08 11:32:12.007579,3.719999952522812e-08,1.8199999729517913e-08,3.1900000863060995e-08,9.61999990778395e-09,5.860000040769364e-09
1775644334.05036,2026-04-08 11:32:14.050360,3.719999952522812e-08,1.8199999729517913e-08,3.170000084651292e-08,9.639999909438757e-09,5.870000041596768e-09
1775644336.1215906,2026-04-08 11:32:16.121591,3.719999952522812e-08,1.8199999729517913e-08,3.199999909497819e-08,9.669999911920968e-09,5.870000041596768e-09
1775644338.1494584,2026-04-08 11:32:18.149458,3.7300001309859e-08,1.8199999729517913e-08,3.199999909497819e-08,9.599999906129142e-09,5.890000043251575e-09
1775644340.206525,2026-04-08 11:32:20.206525,3.7300001309859e-08,1.8199999729517913e-08,3.170000084651292e-08,9.99999993922529e-09,5.830000038287153e-09
1775644342.2552295,2026-04-08 11:32:22.255229,3.7300001309859e-08,1.8199999729517913e-08,3.210000087960907e-08,9.669999911920968e-09,5.870000041596768e-09
1775644344.3005779,2026-04-08 11:32:24.300578,3.7300001309859e-08,1.8199999729517913e-08,3.1599999061882045e-08,9.629999908611353e-09,5.900000044078979e-09
1775644346.3498938,2026-04-08 11:32:26.349894,3.7300001309859e-08,1.8199999729517913e-08,3.179999907843012e-08,9.559999902819527e-09,5.860000040769364e-09
1775644348.3651721,2026-04-08 11:32:28.365172,3.7300001309859e-08,1.8199999729517913e-08,3.199999909497819e-08,9.679999912748372e-09,5.890000043251575e-09
1775644350.4120476,2026-04-08 11:32:30.412048,3.7300001309859e-08,1.8199999729517913e-08,3.179999907843012e-08,9.629999908611353e-09,5.900000044078979e-09
1775644352.441232,2026-04-08 11:32:32.441232,3.7300001309859e-08,1.8199999729517913e-08,3.139999904533397e-08,9.639999909438757e-09,5.880000042424172e-09
1775644354.4878852,2026-04-08 11:32:34.487885,3.7300001309859e-08,1.8199999729517913e-08,3.130000081341677e-08,9.599999906129142e-09,5.8500000399419605e-09
1775644356.537717,2026-04-08 11:32:36.537717,3.719999952522812e-08,1.8199999729517913e-08,3.1900000863060995e-08,9.629999908611353e-09,5.880000042424172e-09
1775644358.5836494,2026-04-08 11:32:38.583649,3.7300001309859e-08,1.8199999729517913e-08,3.150000082996485e-08,9.64999991026616e-09,5.8500000399419605e-09
1775644360.6445587,2026-04-08 11:32:40.644559,3.7300001309859e-08,1.8199999729517913e-08,3.1599999061882045e-08,9.629999908611353e-09,5.8500000399419605e-09
1775644362.6816874,2026-04-08 11:32:42.681687,3.7300001309859e-08,1.8199999729517913e-08,3.1599999061882045e-08,9.61999990778395e-09,5.870000041596768e-09
1775644364.7366524,2026-04-08 11:32:44.736652,3.719999952522812e-08,1.829999973779195e-08,3.170000084651292e-08,9.599999906129142e-09,5.9200000457337865e-09
1775644366.7848947,2026-04-08 11:32:46.784895,3.7300001309859e-08,1.829999973779195e-08,3.170000084651292e-08,9.64999991026616e-09,5.860000040769364e-09
1775644368.8303318,2026-04-08 11:32:48.830332,3.7300001309859e-08,1.829999973779195e-08,3.1900000863060995e-08,9.669999911920968e-09,5.910000044906383e-09
1775644370.8776035,2026-04-08 11:32:50.877604,3.7300001309859e-08,1.829999973779195e-08,3.150000082996485e-08,9.629999908611353e-09,5.9200000457337865e-09
1775644372.9401407,2026-04-08 11:32:52.940141,3.7300001309859e-08,1.829999973779195e-08,3.150000082996485e-08,9.679999912748372e-09,5.890000043251575e-09
1775644375.0016181,2026-04-08 11:32:55.001618,3.7300001309859e-08,1.829999973779195e-08,3.170000084651292e-08,9.679999912748372e-09,5.870000041596768e-09
1775644377.0520678,2026-04-08 11:32:57.052068,3.7399999541776197e-08,1.8199999729517913e-08,3.1900000863060995e-08,9.989999938397887e-09,5.880000042424172e-09
1775644379.0996819,2026-04-08 11:32:59.099682,3.7300001309859e-08,1.829999973779195e-08,3.150000082996485e-08,9.589999905301738e-09,5.910000044906383e-09
1775644381.1445549,2026-04-08 11:33:01.144555,3.7399999541776197e-08,1.8199999729517913e-08,3.150000082996485e-08,9.61999990778395e-09,5.8500000399419605e-09
1775644383.1733558,2026-04-08 11:33:03.173356,3.7300001309859e-08,1.8199999729517913e-08,3.179999907843012e-08,9.64999991026616e-09,5.860000040769364e-09
1775644385.210012,2026-04-08 11:33:05.210012,3.7300001309859e-08,1.829999973779195e-08,3.2300000896157144e-08,9.669999911920968e-09,5.810000036632346e-09
1775644387.235592,2026-04-08 11:33:07.235592,3.7300001309859e-08,1.829999973779195e-08,3.1900000863060995e-08,9.679999912748372e-09,5.900000044078979e-09
1775644389.305734,2026-04-08 11:33:09.305734,3.7300001309859e-08,1.829999973779195e-08,3.170000084651292e-08,9.679999912748372e-09,5.880000042424172e-09
1775644391.3610077,2026-04-08 11:33:11.361008,3.7399999541776197e-08,1.829999973779195e-08,3.139999904533397e-08,9.64999991026616e-09,5.880000042424172e-09
1775644393.423232,2026-04-08 11:33:13.423232,3.719999952522812e-08,1.829999973779195e-08,3.170000084651292e-08,9.669999911920968e-09,5.860000040769364e-09
1775644395.4583068,2026-04-08 11:33:15.458307,3.7300001309859e-08,1.829999973779195e-08,3.150000082996485e-08,9.599999906129142e-09,5.860000040769364e-09
1775644397.5052795,2026-04-08 11:33:17.505280,3.7300001309859e-08,1.829999973779195e-08,3.139999904533397e-08,9.629999908611353e-09,5.900000044078979e-09
1775644399.5851388,2026-04-08 11:33:19.585139,3.7300001309859e-08,1.829999973779195e-08,3.199999909497819e-08,9.679999912748372e-09,5.860000040769364e-09
1775644401.628317,2026-04-08 11:33:21.628317,3.7399999541776197e-08,1.829999973779195e-08,3.150000082996485e-08,9.669999911920968e-09,5.860000040769364e-09
1775644403.690992,2026-04-08 11:33:23.690992,3.7399999541776197e-08,1.829999973779195e-08,3.210000087960907e-08,9.689999913575775e-09,5.93000004656119e-09
1775644405.7525682,2026-04-08 11:33:25.752568,3.7300001309859e-08,1.829999973779195e-08,3.210000087960907e-08,9.669999911920968e-09,5.8500000399419605e-09
1775644407.8178637,2026-04-08 11:33:27.817864,3.7300001309859e-08,1.829999973779195e-08,3.199999909497819e-08,9.64999991026616e-09,5.860000040769364e-09
1775644409.8839233,2026-04-08 11:33:29.883923,3.7399999541776197e-08,1.829999973779195e-08,3.179999907843012e-08,9.64999991026616e-09,5.840000039114557e-09
1775644411.944294,2026-04-08 11:33:31.944294,3.7300001309859e-08,1.829999973779195e-08,3.150000082996485e-08,9.64999991026616e-09,5.890000043251575e-09
1775644413.991434,2026-04-08 11:33:33.991434,3.7300001309859e-08,1.829999973779195e-08,3.150000082996485e-08,9.639999909438757e-09,5.880000042424172e-09
1775644416.0351553,2026-04-08 11:33:36.035155,3.719999952522812e-08,1.829999973779195e-08,3.1599999061882045e-08,9.64999991026616e-09,5.900000044078979e-09
1775644418.0993292,2026-04-08 11:33:38.099329,3.7300001309859e-08,1.829999973779195e-08,3.150000082996485e-08,9.699999914403179e-09,5.810000036632346e-09
1775644420.1450186,2026-04-08 11:33:40.145019,3.7300001309859e-08,1.829999973779195e-08,3.1599999061882045e-08,9.629999908611353e-09,5.880000042424172e-09
1775644422.210667,2026-04-08 11:33:42.210667,3.7300001309859e-08,1.829999973779195e-08,3.1900000863060995e-08,9.709999915230583e-09,5.840000039114557e-09
1775644424.2713635,2026-04-08 11:33:44.271363,3.7399999541776197e-08,1.829999973779195e-08,3.130000081341677e-08,9.689999913575775e-09,5.890000043251575e-09
1775644426.315525,2026-04-08 11:33:46.315525,3.7300001309859e-08,1.829999973779195e-08,3.1599999061882045e-08,9.639999909438757e-09,5.860000040769364e-09
1775644428.362685,2026-04-08 11:33:48.362685,3.7399999541776197e-08,1.829999973779195e-08,3.1599999061882045e-08,9.689999913575775e-09,5.880000042424172e-09
1775644430.4132366,2026-04-08 11:33:50.413237,3.7399999541776197e-08,1.829999973779195e-08,3.179999907843012e-08,9.689999913575775e-09,5.900000044078979e-09
1775644432.4405243,2026-04-08 11:33:52.440524,3.7399999541776197e-08,1.829999973779195e-08,3.150000082996485e-08,9.64999991026616e-09,5.860000040769364e-09
1775644434.5183978,2026-04-08 11:33:54.518398,3.7300001309859e-08,1.829999973779195e-08,3.1900000863060995e-08,9.669999911920968e-09,5.9200000457337865e-09
1775644436.5563595,2026-04-08 11:33:56.556360,3.7300001309859e-08,1.829999973779195e-08,3.170000084651292e-08,9.689999913575775e-09,5.8500000399419605e-09
1775644438.614683,2026-04-08 11:33:58.614683,3.7399999541776197e-08,1.829999973779195e-08,3.1900000863060995e-08,9.679999912748372e-09,5.860000040769364e-09
1775644440.6583421,2026-04-08 11:34:00.658342,3.7300001309859e-08,1.829999973779195e-08,3.219999911152627e-08,9.679999912748372e-09,5.910000044906383e-09
1775644442.71076,2026-04-08 11:34:02.710760,3.7399999541776197e-08,1.829999973779195e-08,3.179999907843012e-08,9.64999991026616e-09,5.910000044906383e-09
1775644444.7689064,2026-04-08 11:34:04.768906,3.7300001309859e-08,1.829999973779195e-08,3.199999909497819e-08,9.629999908611353e-09,5.8500000399419605e-09
1775644446.7918007,2026-04-08 11:34:06.791801,3.7300001309859e-08,1.829999973779195e-08,3.170000084651292e-08,9.589999905301738e-09,5.900000044078979e-09
1775644448.8489263,2026-04-08 11:34:08.848926,3.7399999541776197e-08,1.829999973779195e-08,3.219999911152627e-08,9.669999911920968e-09,5.860000040769364e-09
1775644450.893696,2026-04-08 11:34:10.893696,3.7300001309859e-08,1.829999973779195e-08,3.199999909497819e-08,9.72999991688539e-09,5.8500000399419605e-09
1775644452.9609053,2026-04-08 11:34:12.960905,3.7399999541776197e-08,1.829999973779195e-08,3.139999904533397e-08,9.64999991026616e-09,5.900000044078979e-09
1775644455.0051594,2026-04-08 11:34:15.005159,3.7300001309859e-08,1.829999973779195e-08,3.210000087960907e-08,9.639999909438757e-09,5.900000044078979e-09
1775644457.0533864,2026-04-08 11:34:17.053386,3.7399999541776197e-08,1.829999973779195e-08,3.1900000863060995e-08,9.629999908611353e-09,5.900000044078979e-09
1775644459.1160643,2026-04-08 11:34:19.116064,3.7399999541776197e-08,1.829999973779195e-08,3.1599999061882045e-08,9.64999991026616e-09,5.910000044906383e-09
1775644461.1441212,2026-04-08 11:34:21.144121,3.7399999541776197e-08,1.829999973779195e-08,3.179999907843012e-08,9.639999909438757e-09,5.910000044906383e-09
1775644463.2120297,2026-04-08 11:34:23.212030,3.7399999541776197e-08,1.829999973779195e-08,3.1900000863060995e-08,9.639999909438757e-09,5.910000044906383e-09
1775644465.251402,2026-04-08 11:34:25.251402,3.7300001309859e-08,1.829999973779195e-08,3.150000082996485e-08,9.679999912748372e-09,5.890000043251575e-09
1775644467.3003263,2026-04-08 11:34:27.300326,3.7300001309859e-08,1.829999973779195e-08,3.150000082996485e-08,9.64999991026616e-09,5.940000047388594e-09
1775644469.365963,2026-04-08 11:34:29.365963,3.7300001309859e-08,1.829999973779195e-08,3.1900000863060995e-08,9.679999912748372e-09,5.900000044078979e-09
1775644471.412229,2026-04-08 11:34:31.412229,3.7399999541776197e-08,1.829999973779195e-08,3.1599999061882045e-08,9.669999911920968e-09,5.900000044078979e-09
1775644473.473638,2026-04-08 11:34:33.473638,3.7399999541776197e-08,1.829999973779195e-08,3.170000084651292e-08,9.699999914403179e-09,5.860000040769364e-09
1775644475.5200193,2026-04-08 11:34:35.520019,3.7399999541776197e-08,1.829999973779195e-08,3.210000087960907e-08,9.669999911920968e-09,5.890000043251575e-09
1775644488.1752105,2026-04-08 11:34:48.175210,3.74e-08,1.83e-08,3.2e-08,9.67e-09,5.84e-09
1775644488.8629913,2026-04-08 11:34:48.862991,3.74e-08,1.83e-08,3.17e-08,9.7e-09,5.91e-09
1775644489.5436075,2026-04-08 11:34:49.543607,3.74e-08,1.83e-08,3.19e-08,9.7e-09,5.95e-09
1775644490.1402621,2026-04-08 11:34:50.140262,3.74e-08,1.83e-08,3.22e-08,9.73e-09,5.95e-09
1775644490.7600734,2026-04-08 11:34:50.760073,3.74e-08,1.83e-08,3.21e-08,9.68e-09,5.86e-09
1775644491.3641562,2026-04-08 11:34:51.364156,3.74e-08,1.83e-08,3.21e-08,9.64e-09,5.91e-09
1775644491.961617,2026-04-08 11:34:51.961617,3.74e-08,1.83e-08,3.2e-08,9.64e-09,5.9e-09
1775644492.5617578,2026-04-08 11:34:52.561758,3.74e-08,1.83e-08,3.18e-08,9.67e-09,5.9e-09
1775644493.1893888,2026-04-08 11:34:53.189389,3.74e-08,1.83e-08,3.17e-08,9.65e-09,5.9e-09
1775644493.8083887,2026-04-08 11:34:53.808389,3.75e-08,1.83e-08,3.18e-08,9.71e-09,5.86e-09
1775644494.4062524,2026-04-08 11:34:54.406252,3.74e-08,1.83e-08,3.18e-08,9.7e-09,5.88e-09
1775644495.0079393,2026-04-08 11:34:55.007939,3.74e-08,1.83e-08,3.17e-08,9.69e-09,5.87e-09
1775644495.6106443,2026-04-08 11:34:55.610644,3.72e-08,1.83e-08,3.2e-08,9.69e-09,5.87e-09
1775644496.2496133,2026-04-08 11:34:56.249613,3.74e-08,1.83e-08,3.2e-08,9.69e-09,5.87e-09
1775644496.810523,2026-04-08 11:34:56.810523,3.74e-08,1.83e-08,3.16e-08,9.68e-09,5.92e-09
1775644497.4225147,2026-04-08 11:34:57.422515,3.74e-08,1.83e-08,3.19e-08,9.65e-09,5.92e-09
1775644498.047058,2026-04-08 11:34:58.047058,3.74e-08,1.83e-08,3.16e-08,9.65e-09,5.9e-09
1775644498.6332843,2026-04-08 11:34:58.633284,3.74e-08,1.83e-08,3.21e-08,9.69e-09,5.93e-09
1775644499.2381623,2026-04-08 11:34:59.238162,3.74e-08,1.83e-08,3.21e-08,9.75e-09,5.91e-09
1775644499.8422065,2026-04-08 11:34:59.842206,3.74e-08,1.83e-08,3.14e-08,9.68e-09,5.91e-09
